date,company,open_price,high_price,low_price,close_price,volume,market_sentiment
2022-11-15,Google,656.16,1161.13,296.2,153.77,24998120,Neutral
2022-11-16,Microsoft,1320.86,476.62,104.56,791.57,22682008,Neutral
2022-11-17,Google,1460.72,680.05,1140.73,944.83,33349535,Bearish
2022-11-18,Tesla,1229.52,1454.64,1203.76,329.43,35136214,Neutral
2022-11-19,Meta,1255.67,1361.54,1073.74,531.77,4527537,Neutral
2022-11-20,Meta,491.58,479.39,548.85,1045.26,38189772,Bullish
2022-11-21,Meta,1188.51,259.18,106.39,1285.75,47614713,Bearish
2022-11-22,Google,113.24,1122.93,349.87,510.34,2164720,Neutral
2022-11-23,Tesla,219.44,1208.1,297.39,1440.42,5889555,Bearish
2022-11-24,Google,1455.46,887.35,1098.11,1255.87,13774001,Bullish
2022-11-25,Netflix,354.72,88.84,339.59,1122.87,25960591,Neutral
2022-11-26,Meta,299.05,1124.06,793.89,137.61,14954331,Neutral
2022-11-27,Meta,84.91,454.12,1142.81,1032.77,20085539,Bullish
2022-11-28,Meta,1261.48,751.36,797.71,1180.69,28282930,Bearish
2022-11-29,Apple,1322.93,797.72,133.63,158.9,11025748,Bullish
2022-11-30,Apple,325.61,796.79,999.7,549.78,33928380,Bullish
2022-12-01,Meta,690.47,1374.79,215.83,761.17,22709677,Bullish
2022-12-02,Meta,1284.02,1459.05,379.5,1237.02,35481697,Neutral
2022-12-03,Apple,350.77,1372.6,940.96,161.31,14284070,Neutral
2022-12-04,Netflix,171.66,1506.49,104.52,425.06,48839043,Neutral
2022-12-05,Amazon,895.0,325.13,281.79,432.47,30715075,Bullish
2022-12-06,Google,208.0,865.89,447.99,1492.3,36768419,Bullish
2022-12-07,Meta,59.52,1405.25,1026.89,579.17,21451644,Bullish
2022-12-08,Microsoft,1177.8,1023.74,356.39,676.28,48787867,Bullish
2022-12-09,Google,1115.51,1331.18,630.62,256.59,34628111,Bearish
2022-12-10,Netflix,202.83,829.24,1095.82,1461.98,34372224,Bearish
2022-12-11,Netflix,1367.03,315.2,589.17,1334.35,45893022,Bullish
2022-12-12,Google,673.29,861.57,323.81,798.21,16852168,Neutral
2022-12-13,Google,1195.97,294.81,231.77,1107.37,31944228,Neutral
2022-12-14,Apple,415.14,1514.12,88.62,847.59,25732181,Bearish
2022-12-15,Apple,1152.39,987.43,329.67,780.6,32376825,Bullish
2022-12-16,Microsoft,486.67,1138.74,633.54,302.13,7419875,Bullish
2022-12-17,Google,545.9,1026.31,774.03,1168.1,7773109,Bearish
2022-12-18,Google,1091.11,605.54,1100.93,552.55,25440752,Bullish
2022-12-19,Apple,1221.81,783.71,1013.53,1199.65,13008429,Bullish
2022-12-20,Tesla,1345.51,937.31,81.99,937.6,9808764,Neutral
2022-12-21,Google,1008.74,1328.57,616.29,1107.68,42317722,Bearish
2022-12-22,Meta,777.75,70.13,1200.21,908.5,3883581,Neutral
2022-12-23,Netflix,1221.97,1027.13,76.02,562.2,35112060,Bullish
2022-12-24,Apple,454.43,1407.77,297.42,418.04,7682707,Bullish
2022-12-25,Netflix,413.93,1072.39,1410.65,964.77,4057845,Bullish
2022-12-26,Meta,917.13,1024.78,746.74,972.8,2302125,Bullish
2022-12-27,Google,1303.7,291.52,1114.51,839.34,42731008,Bullish
2022-12-28,Tesla,1118.35,1541.15,606.2,214.17,46913602,Neutral
2022-12-29,Google,928.38,473.26,1209.65,712.71,13580501,Bearish
2022-12-30,Apple,785.55,545.95,267.59,1380.26,40666132,Bearish
2022-12-31,Microsoft,484.76,920.35,1147.88,840.26,26779064,Bullish
2023-01-01,Amazon,401.28,1217.04,866.19,895.53,12534635,Bearish
2023-01-02,Amazon,286.64,932.54,688.66,313.58,23023116,Bearish
2023-01-03,Google,1418.86,304.47,1360.29,607.33,49426324,Bearish
2023-01-04,Tesla,712.3,780.3,1293.72,870.8,39441390,Bearish
2023-01-05,Apple,516.05,710.69,506.4,824.79,11804049,Bearish
2023-01-06,Amazon,830.84,143.05,717.11,380.31,803959,Bearish
2023-01-07,Tesla,1168.71,1193.03,115.22,1382.58,19001786,Bearish
2023-01-08,Tesla,526.83,354.16,617.93,856.0,1643158,Bullish
2023-01-09,Netflix,905.14,1034.36,1072.26,479.77,9050146,Bullish
2023-01-10,Microsoft,477.0,919.69,579.34,427.07,20203242,Neutral
2023-01-11,Google,1223.24,120.35,1186.36,712.64,4178794,Bullish
2023-01-12,Google,1334.19,1240.51,322.66,323.11,2288522,Bullish
2023-01-13,Meta,132.51,671.94,942.75,562.15,49313813,Bearish
2023-01-14,Apple,1293.28,475.04,1173.81,961.55,46278403,Neutral
2023-01-15,Tesla,293.66,902.83,1248.27,847.7,41219700,Bearish
2023-01-16,Amazon,253.95,204.19,1111.13,231.21,43533821,Neutral
2023-01-17,Meta,145.59,442.74,998.65,129.48,34474011,Bullish
2023-01-18,Apple,1013.09,1297.12,112.76,662.08,46378467,Bearish
2023-01-19,Apple,811.55,68.75,719.25,788.75,8722533,Neutral
2023-01-20,Netflix,677.45,425.2,532.13,1446.86,26065725,Bearish
2023-01-21,Apple,400.97,1363.56,527.63,772.53,34481620,Bullish
2023-01-22,Amazon,143.25,1148.74,1443.09,1006.37,19272486,Bearish
2023-01-23,Apple,52.59,1095.35,145.84,1379.88,7474066,Bullish
2023-01-24,Meta,901.25,1453.54,727.08,1015.91,46217352,Bearish
2023-01-25,Microsoft,823.2,97.42,151.49,670.29,25917544,Bearish
2023-01-26,Netflix,613.18,1525.35,1358.08,66.62,39668391,Bearish
2023-01-27,Amazon,1340.89,1026.83,1131.0,1421.2,44043745,Bearish
2023-01-28,Tesla,562.47,1052.76,893.56,674.73,16802117,Bullish
2023-01-29,Amazon,979.06,1406.41,262.55,1312.71,7306940,Neutral
2023-01-30,Google,113.02,684.54,1206.7,1147.77,42123891,Bullish
2023-01-31,Google,1048.71,166.72,856.84,929.71,36986808,Neutral
2023-02-01,Tesla,1386.94,104.92,744.26,1389.98,13597526,Bearish
2023-02-02,Tesla,1322.99,1214.84,1129.21,497.79,2124282,Bullish
2023-02-03,Google,907.79,790.83,916.84,861.16,12453243,Neutral
2023-02-04,Apple,998.79,1168.36,113.9,1308.93,7634735,Bullish
2023-02-05,Amazon,234.67,1520.1,130.01,307.7,16890632,Bullish
2023-02-06,Amazon,1308.67,201.75,745.9,526.14,21819822,Bullish
2023-02-07,Microsoft,335.36,429.87,1344.0,1280.92,13594699,Bearish
2023-02-08,Apple,974.2,525.9,82.0,163.44,29367462,Bullish
2023-02-09,Google,668.8,188.57,1336.24,1196.42,36828818,Bullish
2023-02-10,Apple,1277.87,71.17,888.98,80.98,10963180,Bullish
2023-02-11,Meta,104.57,1085.69,324.78,316.22,1594536,Bullish
2023-02-12,Apple,901.69,75.52,680.56,676.3,10665644,Bullish
2023-02-13,Microsoft,739.91,1232.56,344.2,760.08,8406191,Bearish
2023-02-14,Netflix,513.94,170.18,734.72,1192.31,25458479,Neutral
2023-02-15,Tesla,863.86,282.12,1003.6,207.83,33862153,Bullish
2023-02-16,Microsoft,973.13,1264.38,142.98,120.82,3675819,Neutral
2023-02-17,Tesla,1078.98,1409.46,1292.71,1439.88,13772660,Neutral
2023-02-18,Tesla,109.08,1455.52,1095.08,790.52,5709598,Bullish
2023-02-19,Google,1298.09,1471.47,514.99,163.83,30036260,Bearish
2023-02-20,Netflix,1007.69,1402.93,664.89,799.09,17739551,Neutral
2023-02-21,Meta,99.47,704.21,1180.91,362.0,16882270,Neutral
2023-02-22,Netflix,1002.53,1041.77,797.64,287.0,4237607,Bullish
2023-02-23,Tesla,798.33,1238.09,483.43,796.53,41438887,Bearish
2023-02-24,Amazon,479.39,1057.33,173.29,994.54,21228189,Bullish
2023-02-25,Meta,1195.78,291.75,93.19,190.77,13134463,Bullish
2023-02-26,Apple,1305.73,260.29,1000.22,569.06,34064833,Bearish
2023-02-27,Meta,1455.31,118.03,726.44,378.37,4632163,Neutral
2023-02-28,Amazon,1315.37,326.56,419.51,188.57,25083732,Neutral
2023-03-01,Tesla,634.78,494.83,679.61,337.54,3232013,Bearish
2023-03-02,Microsoft,499.08,260.14,684.78,780.2,26585482,Bullish
2023-03-03,Microsoft,355.76,572.39,1182.0,717.81,2378965,Bearish
2023-03-04,Netflix,1005.34,346.77,127.06,196.43,7074791,Bearish
2023-03-05,Microsoft,536.81,912.55,308.26,769.52,42818313,Neutral
2023-03-06,Apple,455.47,389.73,1318.66,1184.92,16145731,Neutral
2023-03-07,Tesla,1390.05,1265.56,474.52,481.11,18799877,Bullish
2023-03-08,Google,113.12,1413.94,148.96,1158.6,48024081,Neutral
2023-03-09,Google,557.24,761.16,1446.55,1296.17,21349055,Neutral
2023-03-10,Microsoft,680.75,163.6,1369.67,547.33,30263568,Bullish
2023-03-11,Amazon,348.34,1086.51,374.2,832.87,4945145,Neutral
2023-03-12,Microsoft,477.06,988.83,634.6,87.6,4849739,Bearish
2023-03-13,Amazon,619.89,352.45,887.32,1120.33,29809045,Bullish
2023-03-14,Apple,1136.31,1241.03,1000.29,513.51,19547542,Neutral
2023-03-15,Google,156.75,349.18,93.09,898.34,10229920,Bullish
2023-03-16,Meta,213.38,439.35,930.6,630.87,37252298,Bullish
2023-03-17,Apple,638.47,1123.07,414.13,1206.78,20920697,Bullish
2023-03-18,Netflix,1195.76,870.7,835.79,923.06,44741341,Neutral
2023-03-19,Amazon,98.79,774.22,1349.06,204.56,29826357,Neutral
2023-03-20,Microsoft,537.03,1317.58,1291.23,1232.26,45722957,Neutral
2023-03-21,Meta,368.02,1443.26,456.06,74.67,46129636,Bullish
2023-03-22,Meta,774.05,506.84,257.32,1351.37,8653048,Bullish
2023-03-23,Tesla,604.71,1112.14,916.25,1307.14,7865092,Bearish
2023-03-24,Tesla,445.58,992.45,337.71,1349.48,8026254,Bullish
2023-03-25,Google,138.85,1269.94,404.3,455.56,17376357,Neutral
2023-03-26,Meta,283.28,1146.32,1343.65,319.41,4297261,Bullish
2023-03-27,Tesla,942.67,481.86,996.99,1079.88,37589726,Bearish
2023-03-28,Apple,919.22,594.62,912.0,1394.31,4878498,Neutral
2023-03-29,Tesla,1049.18,1279.21,719.18,1101.54,40577984,Bearish
2023-03-30,Microsoft,151.92,213.95,891.26,937.18,25365255,Bullish
2023-03-31,Netflix,62.53,514.56,1430.02,391.7,37585866,Bearish
2023-04-01,Tesla,948.54,451.15,547.39,204.51,15327637,Bullish
2023-04-02,Google,307.37,1458.0,503.26,827.96,43156300,Neutral
2023-04-03,Apple,1136.88,196.93,1029.96,1067.12,16788255,Neutral
2023-04-04,Microsoft,886.69,931.1,99.24,982.86,25770669,Bullish
2023-04-05,Meta,433.81,1154.15,791.21,834.55,30957984,Bearish
2023-04-06,Tesla,675.42,696.76,675.29,1094.37,9702737,Bearish
2023-04-07,Apple,667.94,164.94,1258.03,1365.13,35886147,Neutral
2023-04-08,Google,404.1,1380.61,1101.34,269.58,19457065,Bullish
2023-04-09,Netflix,1286.22,1520.58,627.51,658.18,18636383,Bullish
2023-04-10,Amazon,52.72,197.77,289.92,524.06,38196432,Bullish
2023-04-11,Meta,404.09,1467.43,216.96,147.79,23803466,Neutral
2023-04-12,Amazon,340.5,373.17,283.36,940.46,28915959,Bullish
2023-04-13,Google,1374.81,680.66,123.12,898.25,7644189,Bullish
2023-04-14,Google,1212.86,1230.19,952.67,190.78,15847613,Neutral
2023-04-15,Amazon,1201.95,1504.23,767.67,200.69,30262228,Bullish
2023-04-16,Netflix,1247.12,387.01,920.23,667.13,2240064,Bearish
2023-04-17,Microsoft,289.43,1442.0,395.91,988.87,10099897,Bearish
2023-04-18,Microsoft,1311.0,177.93,96.5,1402.53,12334049,Neutral
2023-04-19,Netflix,619.59,984.58,1257.27,694.37,12978307,Bearish
2023-04-20,Meta,419.2,1447.04,659.1,786.97,34537782,Bearish
2023-04-21,Meta,311.63,856.56,924.03,201.83,6669920,Bearish
2023-04-22,Meta,458.39,859.86,670.06,1043.86,182394,Bullish
2023-04-23,Apple,831.69,735.18,962.08,1368.62,263601,Bullish
2023-04-24,Apple,562.43,832.28,1114.52,662.96,30216431,Bullish
2023-04-25,Apple,1038.48,452.83,111.82,51.08,42955002,Bearish
2023-04-26,Microsoft,59.58,464.45,275.89,118.72,21590734,Bearish
2023-04-27,Microsoft,717.88,1173.98,1305.24,1233.94,11359896,Bullish
2023-04-28,Meta,642.43,441.22,1233.98,1125.74,21955426,Bullish
2023-04-29,Amazon,319.77,366.19,1409.4,878.52,20651656,Bullish
2023-04-30,Amazon,1276.13,877.14,295.26,1298.79,4273302,Neutral
2023-05-01,Microsoft,436.88,858.15,1154.5,893.57,19611479,Bullish
2023-05-02,Tesla,586.58,117.29,674.69,1046.47,31522750,Bearish
2023-05-03,Apple,777.74,1106.4,700.44,530.23,12260956,Bullish
2023-05-04,Tesla,340.02,244.32,550.9,122.8,29661046,Bearish
2023-05-05,Microsoft,955.9,1176.88,915.71,74.94,5619740,Neutral
2023-05-06,Microsoft,219.36,772.69,558.16,773.09,43002301,Bearish
2023-05-07,Apple,434.81,427.46,357.49,1057.28,19902535,Bearish
2023-05-08,Tesla,289.43,567.2,1321.46,1101.93,28701926,Neutral
2023-05-09,Netflix,1495.18,826.57,1307.36,1448.78,6861712,Bullish
2023-05-10,Meta,720.93,661.22,463.78,1482.25,15543497,Bearish
2023-05-11,Google,155.52,996.09,809.01,907.85,10586884,Bullish
2023-05-12,Netflix,996.21,94.12,1386.34,1281.08,5297111,Bearish
2023-05-13,Netflix,920.32,707.96,241.59,1259.91,43739615,Bearish
2023-05-14,Tesla,467.33,550.9,384.44,1283.59,698557,Bullish
2023-05-15,Amazon,97.51,1157.34,1165.51,793.04,25432962,Neutral
2023-05-16,Netflix,245.12,998.14,1041.86,1105.24,46187027,Bullish
2023-05-17,Tesla,768.23,216.22,925.48,1395.83,1572211,Bearish
2023-05-18,Netflix,385.07,187.92,318.21,1470.63,9444595,Bearish
2023-05-19,Apple,949.52,930.41,471.55,911.87,46932247,Bullish
2023-05-20,Meta,1291.01,1450.02,1335.59,1145.7,31457222,Neutral
2023-05-21,Netflix,711.92,1069.6,409.36,947.12,21049475,Bearish
2023-05-22,Apple,191.54,1050.9,547.68,1222.89,31989193,Neutral
2023-05-23,Google,1271.37,779.14,703.77,505.8,32135775,Bullish
2023-05-24,Meta,119.81,387.18,637.34,533.23,46279757,Bullish
2023-05-25,Amazon,617.69,225.81,155.12,739.33,44664773,Bullish
2023-05-26,Google,586.67,334.07,665.06,1153.78,23262490,Bullish
2023-05-27,Microsoft,965.73,1528.66,733.33,1068.55,33661548,Neutral
2023-05-28,Microsoft,1235.74,1211.09,1022.35,769.89,46499629,Bullish
2023-05-29,Microsoft,198.66,168.63,1189.75,1223.78,38172588,Neutral
2023-05-30,Meta,706.94,488.31,905.27,869.77,43542332,Neutral
2023-05-31,Netflix,302.22,1153.45,506.07,298.3,25497086,Bullish
2023-06-01,Apple,1047.0,496.62,1289.95,464.45,48182499,Bearish
2023-06-02,Netflix,1334.96,310.99,217.13,422.46,9562985,Bearish
2023-06-03,Microsoft,501.64,1430.74,1201.19,551.95,21252034,Neutral
2023-06-04,Google,1071.6,924.79,862.62,1075.97,10728530,Bearish
2023-06-05,Google,827.29,75.54,60.6,1322.82,10621614,Bearish
2023-06-06,Amazon,1253.11,220.8,462.75,1186.62,48081301,Neutral
2023-06-07,Apple,1341.5,684.97,505.34,1479.44,7320140,Bullish
2023-06-08,Meta,662.77,1068.66,295.58,1150.58,38897634,Bearish
2023-06-09,Apple,115.78,1268.21,105.93,783.72,4035179,Neutral
2023-06-10,Tesla,171.17,446.8,651.54,138.17,45988462,Neutral
2023-06-11,Netflix,816.17,1290.78,565.62,1477.32,32078683,Bearish
2023-06-12,Microsoft,752.48,341.64,1112.33,391.17,30573399,Bullish
2023-06-13,Tesla,68.59,277.43,250.15,315.12,17072136,Bullish
2023-06-14,Meta,185.94,1276.76,1429.26,394.61,2327713,Neutral
2023-06-15,Apple,861.24,447.36,202.37,272.34,22811998,Neutral
2023-06-16,Google,530.68,915.99,1310.67,600.53,305518,Bullish
2023-06-17,Google,569.46,1169.36,909.58,295.55,25351544,Bearish
2023-06-18,Amazon,1121.82,374.76,1325.62,1333.55,6148284,Bearish
2023-06-19,Apple,1298.94,830.3,881.18,354.48,35698058,Bearish
2023-06-20,Google,1027.69,1545.24,1127.06,1219.89,40782153,Neutral
2023-06-21,Amazon,1061.88,79.13,1007.07,687.93,11903964,Bearish
2023-06-22,Microsoft,1035.71,373.98,554.06,421.33,34609968,Neutral
2023-06-23,Netflix,834.83,1416.97,1447.53,160.31,17185476,Neutral
2023-06-24,Tesla,212.5,1074.99,1086.86,1357.19,28456475,Bearish
2023-06-25,Microsoft,695.62,1090.68,502.08,1073.25,41788281,Bullish
2023-06-26,Tesla,732.14,654.52,718.86,449.74,29658513,Neutral
2023-06-27,Meta,956.47,409.17,48.0,247.04,15329868,Neutral
2023-06-28,Meta,1349.54,269.34,581.18,684.93,35274489,Neutral
2023-06-29,Google,508.94,522.36,373.19,699.68,12148623,Neutral
2023-06-30,Amazon,227.41,995.14,508.66,515.0,47995492,Bearish
2023-07-01,Netflix,234.54,1519.35,673.03,297.09,36642151,Neutral
2023-07-02,Microsoft,291.45,1181.46,1352.14,526.49,8665572,Neutral
2023-07-03,Netflix,1431.39,1065.74,1267.38,786.27,32692012,Bearish
2023-07-04,Netflix,440.05,96.69,609.75,983.64,32899737,Neutral
2023-07-05,Meta,838.32,1488.9,155.44,298.74,49450365,Bearish
2023-07-06,Microsoft,1051.41,1176.03,372.83,1204.1,153499,Bearish
2023-07-07,Netflix,894.42,731.25,1038.98,926.17,12078867,Bullish
2023-07-08,Google,305.52,535.77,1193.11,1160.62,34278765,Bearish
2023-07-09,Netflix,762.49,333.26,476.86,694.8,32874580,Bullish
2023-07-10,Amazon,1392.83,1160.78,980.49,681.76,5260751,Neutral
2023-07-11,Tesla,737.49,218.43,562.87,380.2,37263005,Bearish
2023-07-12,Netflix,391.43,915.52,698.03,232.98,22485361,Bearish
2023-07-13,Amazon,592.81,747.69,827.46,176.8,43225000,Bearish
2023-07-14,Apple,284.5,671.25,271.43,593.76,709309,Bullish
2023-07-15,Meta,458.91,352.92,225.3,1409.18,20161108,Bullish
2023-07-16,Meta,1172.65,983.47,409.46,943.02,29852776,Bullish
2023-07-17,Microsoft,795.81,1499.83,354.98,788.26,35744577,Neutral
2023-07-18,Google,287.39,660.01,49.36,751.15,37889560,Bearish
2023-07-19,Netflix,216.07,1267.88,210.66,1073.2,18277809,Bearish
2023-07-20,Google,216.56,1196.08,940.4,1019.0,16084282,Neutral
2023-07-21,Google,1043.37,530.65,602.19,1241.86,36927891,Bearish
2023-07-22,Apple,58.54,947.31,1111.13,335.61,15203381,Bullish
2023-07-23,Amazon,1441.34,789.47,592.76,1152.71,41026941,Bullish
2023-07-24,Microsoft,454.17,1382.34,928.81,367.74,35147724,Bullish
2023-07-25,Netflix,1203.09,75.05,851.62,1210.72,32925457,Bearish
2023-07-26,Microsoft,1115.34,1348.24,190.89,1370.64,11788916,Neutral
2023-07-27,Meta,469.99,182.06,1102.98,772.46,19340975,Neutral
2023-07-28,Apple,234.91,640.77,115.46,1464.75,47191179,Neutral
2023-07-29,Apple,336.66,1342.33,599.8,211.33,46522588,Bearish
2023-07-30,Google,784.55,699.88,1216.81,871.39,6711350,Bullish
2023-07-31,Amazon,745.72,854.54,1098.09,582.14,44551718,Bullish
2023-08-01,Apple,169.51,825.95,850.05,1092.82,11484752,Bearish
2023-08-02,Amazon,887.85,422.7,596.11,936.11,11180320,Neutral
2023-08-03,Microsoft,1486.52,1035.0,494.37,1139.02,16766324,Bearish
2023-08-04,Microsoft,479.99,356.1,1323.25,687.83,18887976,Bearish
2023-08-05,Microsoft,724.33,627.23,1099.35,572.94,34638039,Bearish
2023-08-06,Tesla,943.42,579.96,376.98,655.97,13741267,Bearish
2023-08-07,Google,321.66,1252.36,413.17,1442.81,5917892,Bullish
2023-08-08,Netflix,970.36,1344.73,1214.5,227.92,6035731,Bearish
2023-08-09,Netflix,995.39,221.2,1222.59,593.89,6707718,Bearish
2023-08-10,Apple,781.48,916.77,1424.53,394.38,49808066,Bullish
2023-08-11,Netflix,185.13,757.27,871.37,742.01,42498736,Bullish
2023-08-12,Google,384.8,514.83,592.27,703.77,4038965,Neutral
2023-08-13,Apple,1325.49,1408.03,773.84,1106.43,44836844,Bearish
2023-08-14,Tesla,383.24,942.17,465.73,1290.57,21067762,Bullish
2023-08-15,Tesla,858.51,882.18,677.38,1032.5,38828104,Neutral
2023-08-16,Tesla,882.82,1539.31,977.14,112.64,40042562,Neutral
2023-08-17,Meta,1384.67,1017.62,121.1,1340.47,11872093,Bullish
2023-08-18,Amazon,1341.61,1447.85,1389.0,1080.03,33688317,Bullish
2023-08-19,Meta,391.3,960.28,125.37,801.79,49507403,Bearish
2023-08-20,Tesla,780.11,1219.86,231.44,401.69,47448385,Neutral
2023-08-21,Apple,528.55,473.84,224.16,1405.14,415397,Bearish
2023-08-22,Tesla,475.08,462.68,1114.06,639.14,12311068,Bearish
2023-08-23,Amazon,667.48,395.22,1350.74,1372.08,1750448,Bullish
2023-08-24,Meta,228.22,1144.18,857.92,742.25,40174580,Bullish
2023-08-25,Amazon,1411.06,857.06,676.95,929.68,22928143,Bearish
2023-08-26,Tesla,288.55,1468.65,848.39,1181.07,27989126,Bullish
2023-08-27,Google,1028.86,446.02,196.13,261.06,8774287,Bullish
2023-08-28,Meta,480.81,1263.73,1320.98,468.36,49131442,Neutral
2023-08-29,Meta,1001.17,1412.28,163.24,904.64,35274287,Bullish
2023-08-30,Google,1254.86,1133.6,541.27,1469.38,39495640,Bullish
2023-08-31,Tesla,286.19,227.31,888.37,130.23,43855360,Neutral
2023-09-01,Meta,1438.15,156.54,871.1,1141.0,18636902,Neutral
2023-09-02,Meta,1079.88,454.59,84.57,1078.34,9039030,Bullish
2023-09-03,Meta,1470.08,832.5,165.78,1131.01,2693594,Neutral
2023-09-04,Netflix,747.42,1021.8,45.42,545.84,43323908,Bullish
2023-09-05,Apple,843.07,155.43,374.15,1123.77,37351848,Bearish
2023-09-06,Microsoft,1376.08,1321.07,763.93,1487.73,9566097,Neutral
2023-09-07,Netflix,112.72,1210.06,174.28,455.15,15583602,Bearish
2023-09-08,Tesla,734.88,558.76,615.81,1437.53,7147535,Bullish
2023-09-09,Netflix,193.08,724.77,1413.29,1095.98,40943467,Neutral
2023-09-10,Netflix,359.83,1408.3,190.62,137.24,18338333,Bullish
2023-09-11,Google,791.82,1375.36,1409.33,1195.13,40166951,Bearish
2023-09-12,Netflix,1230.49,582.97,155.61,324.25,34531748,Bearish
2023-09-13,Microsoft,315.55,254.4,774.01,1012.13,31736727,Bullish
2023-09-14,Google,846.26,1314.98,962.61,1001.33,24512010,Bullish
2023-09-15,Google,959.63,974.14,1008.65,662.45,12454127,Bearish
2023-09-16,Tesla,752.81,286.26,538.25,1016.02,20718663,Bullish
2023-09-17,Apple,688.14,121.88,250.67,531.83,47555604,Neutral
2023-09-18,Meta,1178.03,939.61,1206.64,195.08,1783798,Bullish
2023-09-19,Google,1109.62,957.59,579.89,640.15,19154490,Bearish
2023-09-20,Apple,677.08,1527.64,133.27,1086.42,31007560,Neutral
2023-09-21,Netflix,410.61,826.29,249.59,64.89,3576310,Bullish
2023-09-22,Microsoft,1089.83,1019.47,311.69,58.69,8167138,Neutral
2023-09-23,Netflix,618.35,947.78,1178.43,290.92,11693539,Bearish
2023-09-24,Amazon,1308.86,1094.3,56.86,1196.82,43088733,Neutral
2023-09-25,Microsoft,811.97,1255.78,157.15,1063.84,25263406,Neutral
2023-09-26,Google,259.85,1327.03,528.82,1366.73,27076687,Bullish
2023-09-27,Netflix,1029.74,1074.0,343.19,368.11,35808584,Neutral
2023-09-28,Meta,726.51,436.73,402.55,472.32,45034598,Neutral
2023-09-29,Google,319.79,262.45,550.93,486.76,4650989,Neutral
2023-09-30,Meta,1435.34,1291.51,89.92,1229.17,8678750,Bullish
2023-10-01,Apple,265.65,920.98,1400.86,959.64,30783432,Bearish
2023-10-02,Meta,310.22,612.76,1141.42,1167.48,6104939,Bearish
2023-10-03,Tesla,1013.44,815.26,972.14,910.55,18268999,Bullish
2023-10-04,Microsoft,538.06,1298.63,1293.39,816.97,7112312,Neutral
2023-10-05,Apple,280.25,192.33,913.55,1209.78,5701038,Bullish
2023-10-06,Microsoft,85.35,1532.62,425.41,205.36,39061259,Bullish
2023-10-07,Netflix,853.51,643.39,471.96,921.14,26972307,Neutral
2023-10-08,Google,1376.96,952.37,1168.27,118.07,15383089,Bearish
2023-10-09,Netflix,1457.76,1293.03,1216.57,690.16,38146594,Neutral
2023-10-10,Google,906.67,81.95,51.49,203.5,39234031,Neutral
2023-10-11,Amazon,716.85,117.12,820.35,1187.95,43791565,Neutral
2023-10-12,Apple,956.98,1116.86,439.02,640.53,25913483,Bearish
2023-10-13,Netflix,1081.73,248.02,1148.64,1251.24,20171824,Bullish
2023-10-14,Meta,847.06,207.86,840.19,1361.23,39371249,Neutral
2023-10-15,Tesla,175.3,454.44,850.62,143.88,17174803,Bearish
2023-10-16,Meta,1429.68,1133.47,525.58,780.72,21613200,Bullish
2023-10-17,Netflix,832.37,773.05,130.76,1433.24,49250647,Bearish
2023-10-18,Amazon,186.05,317.41,1094.98,701.99,1592804,Bearish
2023-10-19,Amazon,194.87,1444.16,1268.67,1245.26,31024916,Neutral
2023-10-20,Amazon,95.79,973.34,882.83,902.79,15456823,Bearish
2023-10-21,Tesla,711.65,738.35,1077.53,714.32,25308359,Neutral
